sales_order_id,sales_order_number,document_date,customer_id,customer_name,line_number,product_id,product_code,product_name,quantity,unit,standard_price,discount_rate,actual_price,subtotal_amount,tax_amount,total_amount,order_status,document_status,transaction_type,sales_department,salesperson,planned_delivery_date,is_urgent,contract_number,project_name,end_customer,quotation_number,notes,created_date,status
SO0001231,SO-202402-00519,2024-02-05,10084,北京视界文化有限公司,40,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,28,台,3799,9.7%,3430.47,96053.24,12486.92,108540.17,已发货,已确认,项目销售,销售一部,王强,2024-03-06,否,HT-2024-232,厦门市婚庆摄影应用项目,北京视界文化有限公司,QT-202402-00519,,2024-02-05,Active
SO0001232,SO-202411-00520,2024-11-22,10084,北京视界文化有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,28,台,4199,8.4%,3846.0,107688.03,13999.44,121687.47,已发货,已确认,项目销售,销售一部,谢文,2025-01-15,否,HT-2024-102,2024年厦门市影视传媒项目,北京视界文化有限公司,QT-202411-00520,,2024-11-22,Active
SO0001233,SO-202411-00520,2024-11-22,10084,北京视界文化有限公司,20,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,16,台,4599,6.0%,4323.22,69171.57,8992.3,78163.87,已发货,已确认,项目销售,销售一部,谢文,2025-01-11,否,HT-2024-102,2024年厦门市影视传媒项目,北京视界文化有限公司,QT-202411-00520,,2024-11-22,Active
SO0001234,SO-202411-00520,2024-11-22,10084,北京视界文化有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,29,台,3799,7.1%,3530.06,102371.76,13308.33,115680.08,已发货,已确认,项目销售,销售一部,谢文,2024-12-30,否,HT-2024-102,2024年厦门市影视传媒项目,北京视界文化有限公司,QT-202411-00520,,2024-11-22,Active
SO0001235,SO-202404-00521,2024-04-10,10085,苏州光线文化工作室,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,2,台,4199,0.0%,4199.0,8398.0,1091.74,9489.74,已发货,已确认,直销,销售一部,李娜,2024-05-25,否,,,苏州光线文化工作室,QT-202404-00521,,2024-04-10,Active
SO0001236,SO-202404-00521,2024-04-10,10085,苏州光线文化工作室,20,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,1,台,2299,0.0%,2299.0,2299.0,298.87,2597.87,已发货,已确认,直销,销售一部,李娜,2024-05-29,否,,,苏州光线文化工作室,QT-202404-00521,,2024-04-10,Active
SO0001237,SO-202305-00522,2023-05-13,10086,杭州影像影像工作室,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,4,台,4599,0.0%,4599.0,18396.0,2391.48,20787.48,已发货,已确认,直销,销售一部,谢文,2023-05-31,否,,,杭州影像影像工作室,,,2023-05-13,Active
SO0001238,SO-202305-00522,2023-05-13,10086,杭州影像影像工作室,20,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,2,台,2299,0.0%,2299.0,4598.0,597.74,5195.74,已发货,已确认,直销,销售一部,谢文,2023-06-10,否,,,杭州影像影像工作室,,,2023-05-13,Active
SO0001239,SO-202311-00523,2023-11-14,10086,杭州影像影像工作室,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,10,台,4199,2.5%,4095.94,40959.4,5324.72,46284.12,已发货,已确认,项目销售,销售一部,蒋敏,2023-11-30,否,HT-2023-295,杭州影像影像工作室设备采购项目,杭州影像影像工作室,QT-202311-00512,,2023-11-14,Active
SO0001240,SO-202311-00523,2023-11-14,10086,杭州影像影像工作室,20,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,27,台,4599,8.3%,4215.06,113806.57,14794.85,128601.43,已发货,已确认,项目销售,销售一部,蒋敏,2024-01-04,否,HT-2023-295,杭州影像影像工作室设备采购项目,杭州影像影像工作室,QT-202311-00512,,2023-11-14,Active
SO0001241,SO-202311-00523,2023-11-14,10086,杭州影像影像工作室,30,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,26,台,2299,8.6%,2100.8,54620.72,7100.69,61721.41,已发货,已确认,项目销售,销售一部,蒋敏,2024-01-11,否,HT-2023-295,杭州影像影像工作室设备采购项目,杭州影像影像工作室,QT-202311-00512,,2023-11-14,Active
SO0001242,SO-202311-00523,2023-11-14,10086,杭州影像影像工作室,40,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,23,台,3799,3.8%,3652.89,84016.41,10922.13,94938.54,已发货,已确认,项目销售,销售一部,蒋敏,2024-01-09,否,HT-2023-295,杭州影像影像工作室设备采购项目,杭州影像影像工作室,QT-202311-00512,,2023-11-14,Active
SO0001243,SO-202404-00524,2024-04-14,10086,杭州影像影像工作室,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,4,台,4199,0.0%,4199.0,16796.0,2183.48,18979.48,已发货,已确认,直销,销售一部,吴磊,2024-05-19,否,,,杭州影像影像工作室,,,2024-04-14,Active
SO0001244,SO-202404-00524,2024-04-14,10086,杭州影像影像工作室,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,4,台,3799,0.0%,3799.0,15196.0,1975.48,17171.48,已发货,已确认,直销,销售一部,吴磊,2024-05-14,否,,,杭州影像影像工作室,,,2024-04-14,Active
SO0001245,SO-202406-00525,2024-06-22,10087,大连影视通传媒传媒有限公司,10,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,26,台,2299,9.2%,2086.95,54260.76,7053.9,61314.65,已发货,已确认,项目销售,销售一部,孙丽,2024-07-11,否,HT-2024-295,2024年重庆市影视传媒项目,大连影视通传媒传媒有限公司,QT-202406-00395,,2024-06-22,Active
SO0001246,SO-202406-00525,2024-06-22,10087,大连影视通传媒传媒有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,7,台,4199,0.0%,4199.0,29393.0,3821.09,33214.09,已发货,已确认,项目销售,销售一部,孙丽,2024-07-08,否,HT-2024-295,2024年重庆市影视传媒项目,大连影视通传媒传媒有限公司,QT-202406-00395,,2024-06-22,Active
SO0001247,SO-202406-00525,2024-06-22,10087,大连影视通传媒传媒有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,5,台,3799,0.0%,3799.0,18995.0,2469.35,21464.35,已发货,已确认,项目销售,销售一部,孙丽,2024-07-10,否,HT-2024-295,2024年重庆市影视传媒项目,大连影视通传媒传媒有限公司,QT-202406-00395,,2024-06-22,Active
SO0001248,SO-202404-00526,2024-04-12,10087,大连影视通传媒传媒有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,28,台,3799,8.8%,3464.87,97016.39,12612.13,109628.53,已发货,已确认,项目销售,销售一部,钱进,2024-05-10,否,HT-2024-201,重庆市婚庆摄影应用项目,大连影视通传媒传媒有限公司,QT-202404-00526,,2024-04-12,Active
SO0001249,SO-202404-00526,2024-04-12,10087,大连影视通传媒传媒有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,14,台,4199,3.3%,4061.5,56861.01,7391.93,64252.94,已发货,已确认,项目销售,销售一部,钱进,2024-05-20,否,HT-2024-201,重庆市婚庆摄影应用项目,大连影视通传媒传媒有限公司,QT-202404-00526,,2024-04-12,Active
SO0001250,SO-202404-00526,2024-04-12,10087,大连影视通传媒传媒有限公司,30,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,24,台,4599,2.7%,4473.63,107367.11,13957.72,121324.84,已发货,已确认,项目销售,销售一部,钱进,2024-06-03,否,HT-2024-201,重庆市婚庆摄影应用项目,大连影视通传媒传媒有限公司,QT-202404-00526,,2024-04-12,Active
SO0001251,SO-202404-00526,2024-04-12,10087,大连影视通传媒传媒有限公司,40,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,19,台,2299,6.2%,2156.48,40973.08,5326.5,46299.58,已发货,已确认,项目销售,销售一部,钱进,2024-06-11,否,HT-2024-201,重庆市婚庆摄影应用项目,大连影视通传媒传媒有限公司,QT-202404-00526,,2024-04-12,Active
SO0001252,SO-202409-00527,2024-09-24,10087,大连影视通传媒传媒有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,3,台,4599,0.0%,4599.0,13797.0,1793.61,15590.61,已发货,已确认,直销,销售一部,蒋敏,2024-10-15,否,,,大连影视通传媒传媒有限公司,,,2024-09-24,Active
SO0001253,SO-202302-00528,2023-02-14,10087,大连影视通传媒传媒有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,2,台,4199,0.0%,4199.0,8398.0,1091.74,9489.74,已发货,已确认,直销,销售一部,周杰,2023-03-27,否,,,大连影视通传媒传媒有限公司,,,2023-02-14,Active
SO0001254,SO-202308-00529,2023-08-11,10088,深圳影动力广告文化有限公司,10,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,2,台,2299,0.0%,2299.0,4598.0,597.74,5195.74,已取消,已取消,直销,销售一部,姚强,2023-09-30,否,,,深圳影动力广告文化有限公司,,,2023-08-11,Active
SO0001255,SO-202405-00530,2024-05-31,10088,深圳影动力广告文化有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,2,台,4599,0.0%,4599.0,9198.0,1195.74,10393.74,已发货,已确认,直销,销售一部,孙丽,2024-06-22,否,,,深圳影动力广告文化有限公司,QT-202405-00530,,2024-05-31,Active
SO0001256,SO-202405-00530,2024-05-31,10088,深圳影动力广告文化有限公司,20,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,2,台,2299,0.0%,2299.0,4598.0,597.74,5195.74,已发货,已确认,直销,销售一部,孙丽,2024-07-13,否,,,深圳影动力广告文化有限公司,QT-202405-00530,,2024-05-31,Active
SO0001257,SO-202410-00531,2024-10-16,10088,深圳影动力广告文化有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,2,台,3799,0.0%,3799.0,7598.0,987.74,8585.74,已发货,已确认,直销,销售一部,韩雪,2024-11-24,否,,,深圳影动力广告文化有限公司,QT-202410-00531,,2024-10-16,Active
SO0001258,SO-202309-00532,2023-09-14,10088,深圳影动力广告文化有限公司,10,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,23,台,2299,4.5%,2195.66,50500.16,6565.02,57065.19,已发货,已确认,项目销售,销售一部,赵敏,2023-10-22,否,HT-2023-384,深圳影动力广告文化有限公司设备采购项目,深圳影动力广告文化有限公司,QT-202309-00532,,2023-09-14,Active
SO0001259,SO-202309-00532,2023-09-14,10088,深圳影动力广告文化有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,19,台,4199,5.3%,3975.58,75535.96,9819.67,85355.63,已发货,已确认,项目销售,销售一部,赵敏,2023-10-10,否,HT-2023-384,深圳影动力广告文化有限公司设备采购项目,深圳影动力广告文化有限公司,QT-202309-00532,,2023-09-14,Active
SO0001260,SO-202309-00532,2023-09-14,10088,深圳影动力广告文化有限公司,30,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,19,台,3799,2.8%,3690.8,70125.22,9116.28,79241.49,已发货,已确认,项目销售,销售一部,赵敏,2023-10-30,否,HT-2023-384,深圳影动力广告文化有限公司设备采购项目,深圳影动力广告文化有限公司,QT-202309-00532,,2023-09-14,Active
SO0001261,SO-202309-00532,2023-09-14,10088,深圳影动力广告文化有限公司,40,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,26,台,4599,5.5%,4347.63,113038.4,14694.99,127733.39,已发货,已确认,项目销售,销售一部,赵敏,2023-10-20,否,HT-2023-384,深圳影动力广告文化有限公司设备采购项目,深圳影动力广告文化有限公司,QT-202309-00532,,2023-09-14,Active
SO0001262,SO-202407-00533,2024-07-15,10088,深圳影动力广告文化有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,10,台,4599,8.9%,4188.75,41887.48,5445.37,47332.86,已取消,已取消,项目销售,销售一部,周杰,2024-08-18,否,HT-2024-421,深圳影动力广告文化有限公司设备采购项目,深圳影动力广告文化有限公司,QT-202407-00548,,2024-07-15,Active
SO0001263,SO-202407-00533,2024-07-15,10088,深圳影动力广告文化有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,26,台,3799,6.9%,3538.73,92006.92,11960.9,103967.82,已取消,已取消,项目销售,销售一部,周杰,2024-08-08,否,HT-2024-421,深圳影动力广告文化有限公司设备采购项目,深圳影动力广告文化有限公司,QT-202407-00548,,2024-07-15,Active
SO0001264,SO-202409-00534,2024-09-13,10088,深圳影动力广告文化有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,3,台,4199,0.0%,4199.0,12597.0,1637.61,14234.61,已发货,已确认,直销,销售一部,赵敏,2024-10-16,否,,,深圳影动力广告文化有限公司,QT-202409-00534,,2024-09-13,Active
SO0001265,SO-202301-00535,2023-01-12,10088,深圳影动力广告文化有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,5,台,4599,0.0%,4599.0,22995.0,2989.35,25984.35,已发货,已确认,直销,销售一部,吴磊,2023-02-27,否,,,深圳影动力广告文化有限公司,,,2023-01-12,Active
SO0001266,SO-202403-00536,2024-03-28,10088,深圳影动力广告文化有限公司,10,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,16,台,2299,3.2%,2225.66,35610.6,4629.38,40239.98,已发货,已确认,项目销售,销售一部,李娜,2024-04-24,否,HT-2024-367,无锡市广告公司应用项目,深圳影动力广告文化有限公司,QT-202403-00558,,2024-03-28,Active
SO0001267,SO-202403-00536,2024-03-28,10088,深圳影动力广告文化有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,21,台,3799,7.8%,3504.27,73589.72,9566.66,83156.38,已发货,已确认,项目销售,销售一部,李娜,2024-05-15,否,HT-2024-367,无锡市广告公司应用项目,深圳影动力广告文化有限公司,QT-202403-00558,,2024-03-28,Active
SO0001268,SO-202302-00537,2023-02-23,10089,西安影像空间影像传媒有限公司,10,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,3,台,2299,0.0%,2299.0,6897.0,896.61,7793.61,已发货,已确认,直销,销售一部,贾斌,2023-03-20,否,,,西安影像空间影像传媒有限公司,,,2023-02-23,Active
SO0001269,SO-202309-00538,2023-09-02,10089,西安影像空间影像传媒有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,3,台,4199,0.0%,4199.0,12597.0,1637.61,14234.61,已发货,已确认,直销,销售一部,杨帆,2023-10-03,是,,,西安影像空间影像传媒有限公司,,,2023-09-02,Active
SO0001270,SO-202411-00539,2024-11-27,10089,西安影像空间影像传媒有限公司,10,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,1,台,2299,0.0%,2299.0,2299.0,298.87,2597.87,已取消,已取消,直销,销售一部,王强,2024-12-29,否,,,西安影像空间影像传媒有限公司,QT-202411-00539,,2024-11-27,Active
SO0001271,SO-202411-00539,2024-11-27,10089,西安影像空间影像传媒有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,4,台,4199,0.0%,4199.0,16796.0,2183.48,18979.48,已取消,已取消,直销,销售一部,王强,2025-01-23,否,,,西安影像空间影像传媒有限公司,QT-202411-00539,,2024-11-27,Active
SO0001272,SO-202403-00540,2024-03-01,10089,西安影像空间影像传媒有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,5,台,4599,0.0%,4599.0,22995.0,2989.35,25984.35,已发货,已确认,直销,销售一部,曹磊,2024-03-18,否,,,西安影像空间影像传媒有限公司,QT-202403-00540,,2024-03-01,Active
SO0001273,SO-202407-00541,2024-07-08,10089,西安影像空间影像传媒有限公司,10,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,5,台,3799,0.0%,3799.0,18995.0,2469.35,21464.35,已发货,已确认,直销,销售一部,冯涛,2024-07-24,否,,,西安影像空间影像传媒有限公司,QT-202407-00541,,2024-07-08,Active
SO0001274,SO-202402-00542,2024-02-16,10089,西安影像空间影像传媒有限公司,10,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,4,台,2299,0.0%,2299.0,9196.0,1195.48,10391.48,已发货,已确认,直销,销售一部,孙丽,2024-03-26,否,,,西安影像空间影像传媒有限公司,,,2024-02-16,Active
SO0001275,SO-202402-00542,2024-02-16,10089,西安影像空间影像传媒有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,4,台,3799,0.0%,3799.0,15196.0,1975.48,17171.48,已发货,已确认,直销,销售一部,孙丽,2024-03-04,否,,,西安影像空间影像传媒有限公司,,,2024-02-16,Active
SO0001276,SO-202302-00543,2023-02-14,10090,西安光影时代制作文化传播有限公司,10,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,3,台,2299,0.0%,2299.0,6897.0,896.61,7793.61,已发货,已确认,直销,销售一部,王强,2023-04-02,否,,,西安光影时代制作文化传播有限公司,,,2023-02-14,Active
SO0001277,SO-202302-00543,2023-02-14,10090,西安光影时代制作文化传播有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,4,台,4199,0.0%,4199.0,16796.0,2183.48,18979.48,已发货,已确认,直销,销售一部,王强,2023-03-27,否,,,西安光影时代制作文化传播有限公司,,,2023-02-14,Active
SO0001278,SO-202408-00544,2024-08-05,10090,西安光影时代制作文化传播有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,3,台,4199,0.0%,4199.0,12597.0,1637.61,14234.61,已取消,已取消,直销,销售一部,陈静,2024-09-24,否,,,西安光影时代制作文化传播有限公司,,,2024-08-05,Active
SO0001279,SO-202408-00544,2024-08-05,10090,西安光影时代制作文化传播有限公司,20,P0002,UAV-XF-BASIC-PLUS,UAV-XF-BASIC-PLUS,2,台,2299,0.0%,2299.0,4598.0,597.74,5195.74,已取消,已取消,直销,销售一部,陈静,2024-09-20,否,,,西安光影时代制作文化传播有限公司,,,2024-08-05,Active
SO0001280,SO-202412-00545,2024-12-11,10090,西安光影时代制作文化传播有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,4,台,4599,0.0%,4599.0,18396.0,2391.48,20787.48,已发货,已确认,直销,销售一部,刘洋,2025-02-06,否,,,西安光影时代制作文化传播有限公司,,,2024-12-11,Active
SO0001281,SO-202412-00545,2024-12-11,10090,西安光影时代制作文化传播有限公司,20,P0003,UAV-XF-PRO-A,UAV-XF-PRO-A,1,台,3799,0.0%,3799.0,3799.0,493.87,4292.87,已发货,已确认,直销,销售一部,刘洋,2025-02-06,否,,,西安光影时代制作文化传播有限公司,,,2024-12-11,Active
SO0001282,SO-202301-00546,2023-01-19,10091,武汉守护安防科技服务有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,30,台,4599,9.0%,4186.39,125591.62,16326.91,141918.53,已发货,已确认,项目销售,销售一部,贾斌,2023-02-09,否,HT-2023-380,2023年哈尔滨市公共安全项目,武汉守护安防科技服务有限公司,QT-202301-00546,,2023-01-19,Active
SO0001283,SO-202301-00546,2023-01-19,10091,武汉守护安防科技服务有限公司,20,P0008,UAV-JF-ENT-SC,UAV-JF-ENT-SC,6,台,35999,0.0%,35999.0,215994.0,28079.22,244073.22,已发货,已确认,项目销售,销售一部,贾斌,2023-02-07,否,HT-2023-380,2023年哈尔滨市公共安全项目,武汉守护安防科技服务有限公司,QT-202301-00546,,2023-01-19,Active
SO0001284,SO-202301-00546,2023-01-19,10091,武汉守护安防科技服务有限公司,30,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,10,台,4199,7.0%,3904.53,39045.29,5075.89,44121.17,已发货,已确认,项目销售,销售一部,贾斌,2023-02-12,否,HT-2023-380,2023年哈尔滨市公共安全项目,武汉守护安防科技服务有限公司,QT-202301-00546,,2023-01-19,Active
SO0001285,SO-202305-00547,2023-05-08,10091,武汉守护安防科技服务有限公司,10,P0008,UAV-JF-ENT-SC,UAV-JF-ENT-SC,1,台,35999,0.0%,35999.0,35999.0,4679.87,40678.87,已发货,已确认,直销,销售一部,郑海,2023-05-23,否,,,武汉守护安防科技服务有限公司,QT-202305-00547,,2023-05-08,Active
SO0001286,SO-202405-00548,2024-05-25,10091,武汉守护安防科技服务有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,3,台,4599,0.0%,4599.0,13797.0,1793.61,15590.61,已发货,已确认,直销,销售一部,郑海,2024-07-18,否,,,武汉守护安防科技服务有限公司,,,2024-05-25,Active
SO0001287,SO-202403-00549,2024-03-30,10092,西安安邦安全技术工程有限公司,10,P0008,UAV-JF-ENT-SC,UAV-JF-ENT-SC,5,台,35999,0.0%,35999.0,179995.0,23399.35,203394.35,已发货,已确认,直销,销售一部,孙丽,2024-05-24,否,,,西安安邦安全技术工程有限公司,QT-202403-00559,,2024-03-30,Active
SO0001288,SO-202402-00550,2024-02-29,10092,西安安邦安全技术工程有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,1,台,4599,0.0%,4599.0,4599.0,597.87,5196.87,已发货,已确认,直销,销售一部,郑海,2024-04-23,否,,,西安安邦安全技术工程有限公司,QT-202402-00550,,2024-02-29,Active
SO0001289,SO-202402-00550,2024-02-29,10092,西安安邦安全技术工程有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,1,台,4199,0.0%,4199.0,4199.0,545.87,4744.87,已发货,已确认,直销,销售一部,郑海,2024-03-18,否,,,西安安邦安全技术工程有限公司,QT-202402-00550,,2024-02-29,Active
SO0001290,SO-202302-00551,2023-02-25,10092,西安安邦安全技术工程有限公司,10,P0008,UAV-JF-ENT-SC,UAV-JF-ENT-SC,4,台,35999,0.0%,35999.0,143996.0,18719.48,162715.48,已发货,已确认,项目销售,销售一部,周杰,2023-04-26,否,HT-2023-447,西安安邦安全技术工程有限公司设备采购项目,西安安邦安全技术工程有限公司,QT-202302-00394,,2023-02-25,Active
SO0001291,SO-202302-00551,2023-02-25,10092,西安安邦安全技术工程有限公司,20,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,7,台,4599,0.0%,4599.0,32193.0,4185.09,36378.09,已发货,已确认,项目销售,销售一部,周杰,2023-03-12,否,HT-2023-447,西安安邦安全技术工程有限公司设备采购项目,西安安邦安全技术工程有限公司,QT-202302-00394,,2023-02-25,Active
SO0001292,SO-202302-00551,2023-02-25,10092,西安安邦安全技术工程有限公司,30,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,18,台,4199,3.7%,4045.01,72810.21,9465.33,82275.54,已发货,已确认,项目销售,销售一部,周杰,2023-03-26,否,HT-2023-447,西安安邦安全技术工程有限公司设备采购项目,西安安邦安全技术工程有限公司,QT-202302-00394,,2023-02-25,Active
SO0001293,SO-202301-00552,2023-01-07,10092,西安安邦安全技术工程有限公司,10,P0008,UAV-JF-ENT-SC,UAV-JF-ENT-SC,1,台,35999,0.0%,35999.0,35999.0,4679.87,40678.87,已发货,已确认,直销,销售一部,王强,2023-02-15,否,,,西安安邦安全技术工程有限公司,QT-202301-00552,,2023-01-07,Active
SO0001294,SO-202306-00553,2023-06-27,10092,西安安邦安全技术工程有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,11,台,4599,4.3%,4399.67,48396.42,6291.53,54687.96,已发货,已确认,项目销售,销售一部,袁琳,2023-08-12,否,HT-2023-121,成都市公安系统应用项目,西安安邦安全技术工程有限公司,QT-202306-00416,,2023-06-27,Active
SO0001295,SO-202306-00553,2023-06-27,10092,西安安邦安全技术工程有限公司,20,P0008,UAV-JF-ENT-SC,UAV-JF-ENT-SC,12,台,35999,4.3%,34433.11,413197.35,53715.66,466913.01,已发货,已确认,项目销售,销售一部,袁琳,2023-08-11,否,HT-2023-121,成都市公安系统应用项目,西安安邦安全技术工程有限公司,QT-202306-00416,,2023-06-27,Active
SO0001296,SO-202306-00553,2023-06-27,10092,西安安邦安全技术工程有限公司,30,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,14,台,4199,4.1%,4024.85,56347.86,7325.22,63673.08,已发货,已确认,项目销售,销售一部,袁琳,2023-08-18,否,HT-2023-121,成都市公安系统应用项目,西安安邦安全技术工程有限公司,QT-202306-00416,,2023-06-27,Active
SO0001297,SO-202311-00554,2023-11-15,10092,西安安邦安全技术工程有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,21,台,4199,9.9%,3781.22,79405.64,10322.73,89728.37,已发货,已确认,项目销售,销售一部,陈静,2023-12-11,否,HT-2023-311,2023年成都市公共安全项目,西安安邦安全技术工程有限公司,QT-202311-00513,,2023-11-15,Active
SO0001298,SO-202311-00554,2023-11-15,10092,西安安邦安全技术工程有限公司,20,P0008,UAV-JF-ENT-SC,UAV-JF-ENT-SC,6,台,35999,0.0%,35999.0,215994.0,28079.22,244073.22,已发货,已确认,项目销售,销售一部,陈静,2023-12-16,否,HT-2023-311,2023年成都市公共安全项目,西安安邦安全技术工程有限公司,QT-202311-00513,,2023-11-15,Active
SO0001299,SO-202410-00555,2024-10-12,10092,西安安邦安全技术工程有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,5,台,4599,0.0%,4599.0,22995.0,2989.35,25984.35,已发货,已确认,直销,销售一部,杨帆,2024-11-08,否,,,西安安邦安全技术工程有限公司,,,2024-10-12,Active
SO0001300,SO-202403-00556,2024-03-27,10093,重庆安邦安全技术工程有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,11,台,4599,8.5%,4207.92,46287.11,6017.32,52304.43,已发货,已确认,项目销售,销售一部,蒋敏,2024-05-01,否,HT-2024-080,重庆安邦安全技术工程有限公司设备采购项目,重庆安邦安全技术工程有限公司,QT-202403-00560,,2024-03-27,Active
SO0001301,SO-202403-00556,2024-03-27,10093,重庆安邦安全技术工程有限公司,20,P0008,UAV-JF-ENT-SC,UAV-JF-ENT-SC,15,台,35999,2.1%,35255.92,528838.86,68749.05,597587.92,已发货,已确认,项目销售,销售一部,蒋敏,2024-04-21,否,HT-2024-080,重庆安邦安全技术工程有限公司设备采购项目,重庆安邦安全技术工程有限公司,QT-202403-00560,,2024-03-27,Active
SO0001302,SO-202303-00557,2023-03-27,10093,重庆安邦安全技术工程有限公司,10,P0005,UAV-XF-PRO-C,UAV-XF-PRO-C,21,台,4599,4.9%,4374.79,91870.54,11943.17,103813.71,已发货,已确认,项目销售,销售一部,郑海,2023-04-24,否,HT-2023-090,重庆安邦安全技术工程有限公司设备采购项目,重庆安邦安全技术工程有限公司,QT-202303-00615,,2023-03-27,Active
SO0001303,SO-202303-00557,2023-03-27,10093,重庆安邦安全技术工程有限公司,20,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,18,台,4199,8.0%,3863.4,69541.18,9040.35,78581.54,已发货,已确认,项目销售,销售一部,郑海,2023-05-03,否,HT-2023-090,重庆安邦安全技术工程有限公司设备采购项目,重庆安邦安全技术工程有限公司,QT-202303-00615,,2023-03-27,Active
SO0001304,SO-202303-00557,2023-03-27,10093,重庆安邦安全技术工程有限公司,30,P0008,UAV-JF-ENT-SC,UAV-JF-ENT-SC,14,台,35999,8.1%,33092.5,463295.0,60228.35,523523.36,已发货,已确认,项目销售,销售一部,郑海,2023-04-11,否,HT-2023-090,重庆安邦安全技术工程有限公司设备采购项目,重庆安邦安全技术工程有限公司,QT-202303-00615,,2023-03-27,Active
SO0001305,SO-202310-00558,2023-10-18,10093,重庆安邦安全技术工程有限公司,10,P0004,UAV-XF-PRO-B,UAV-XF-PRO-B,6,台,4199,0.0%,4199.0,25194.0,3275.22,28469.22,已发货,已确认,项目销售,销售一部,冯涛,2023-11-06,否,HT-2023-070,哈尔滨市应急管理应用项目,重庆安邦安全技术工程有限公司,QT-202310-00558,,2023-10-18,Active
